beer,beer_id,tasting_category_fine,A_malt_all,A_malt_grain,A_malt_bread,A_malt_cara,A_malt_burn,A_hops_all,A_hops_citrus,A_hops_tropical,A_hops_noble,A_hops_woody,A_esters_all,A_esters_ethac,A_esters_isoaa,A_esters_flower,A_esters_fruity,F_malt_all,F_malt_grain,F_malt_bread,F_malt_cara,F_malt_burn,F_hops_all,F_hops_citrus,F_hops_tropical,F_hops_noble,F_hops_woody,F_esters_all,F_esters_ethac,F_esters_isoaa,F_esters_flower,F_esters_fruity,acidity,bitternes,sweetness,X4vg,diacetyl,dms,metallic,stale_hops,t2n,orange,coriander,clove,lactic,acetic,barnyard,alcohol,aftertaste,body,co2,overall
63,701197206052,Amber,-0.579456497,-0.581185911,-0.47235686,0.022628894,-0.044624467,-0.617138526,-0.446381922,-0.221403727,-0.792328982,0.133684009,-0.522300665,-0.379283536,-0.538149708,0.07284947,-0.010225214,-0.359485194,-0.596586553,-0.47371141,0.19494657,0.372103255,-0.819149825,-0.406292659,-0.098922022,-0.676925318,-0.194066037,-0.124359912,-0.060569472,-0.55547632,0.029129069,-0.04545037,-0.157017381,-0.060800978,0.379029148,-0.472647962,-0.453072604,-0.497768475,-0.304393249,-0.346611975,-0.045758499,-0.227749707,-0.186646869,1.290863115,-0.329386681,-0.298126863,-0.341800213,0.206544642,0.816815806,0.202632624,-0.567567947,-1.414394096
95,5412138303314,Christmas,0.849307053,0.498625858,0.844468851,0.42699823,-0.395758597,-0.019957894,0.3389005,-0.074604661,0.682155379,-0.200511092,0.432268154,0.891674304,0.041084884,-0.086620822,-0.513146815,0.643190249,0.329773749,1.073282389,-0.416051868,0.104263452,0.134764325,-0.352509337,-0.312831347,0.62523531,0.315548686,0.627281215,0.782073306,0.459225453,0.144290132,-0.126580563,-0.482335474,0.169916235,0.148213134,0.253994516,-0.239077089,-0.666613105,0.034409092,-0.082562394,-0.450762173,0.153467183,-0.165453094,1.667301644,-0.287916731,-0.27415316,-0.336182168,0.994406249,0.388191331,1.197848955,1.037384612,0.193712152
25,54079014,Brown,-0.181829727,-0.184169048,-0.354782035,0.352942476,0.290051795,0.123744074,-0.381957884,-0.206500852,0.211078781,-0.152975184,0.081962272,-0.35348269,-0.380500398,-0.090295612,-0.003109784,-0.052679095,-0.200821057,0.08510293,0.284484966,0.021433795,-0.228665999,-0.327898513,-0.148692153,-0.014601813,-0.229727866,-0.250495315,-0.112733509,-0.350242386,0.006612386,-0.178488302,-0.6080291,0.376212725,-0.241735119,-0.22965928,0.658729377,0.156030587,0.432770926,-0.092929424,-0.333727677,0.070291971,-0.180678619,-0.220198636,-0.33198296,-0.29520557,-0.063006357,0.20913188,0.261775603,0.109057958,0.582938115,0.674362028
203,5425017241164,Brett/cofermented,-0.087897913,-0.257178809,-0.065349156,-0.255915854,0.000667172,0.343220719,-0.329265977,-0.060758259,-0.119087263,0.774758539,0.106843813,0.757227164,-0.49064536,-0.32086213,-0.191042144,0.510752228,0.282033682,0.616711447,0.250710353,0.359295377,0.643138594,-0.321840632,0.053453639,0.223038657,0.782353153,0.565480923,0.873096263,-0.525154405,-0.293420406,0.330429113,-0.529913253,0.505635337,0.437606747,-0.182109062,0.554378122,0.058225483,0.017364786,-0.109493206,-0.006610811,-0.248142575,-0.160148109,-0.204596605,-0.428248412,-0.00648093,-0.095236357,0.921889143,0.571143096,0.610205012,0.101714601,-0.300223452
85,54112018,Tripel,-0.171684282,0.480129598,-0.475549493,-0.215546158,-0.1446395,-0.512773732,-0.220080848,-0.410507223,-0.114735612,-0.315650957,-0.238377553,-0.026106926,0.029906005,-0.291019495,-0.19830003,-0.009485456,0.726036692,-0.613064796,-0.045742919,-0.475284332,0.512781283,0.156134755,-0.334334102,0.486220964,-0.42888298,0.245046324,0.032496985,0.063136709,0.040067885,-0.151263668,-0.329259928,0.320623802,-0.173394651,-0.384457658,-0.417307707,-0.088313005,0.672267015,-0.33946832,0.162663041,-0.248464318,-0.171020968,-0.213774845,-0.3007086,-0.2680461,-0.332595306,0.637597261,0.19176732,0.463913766,0.446098867,-0.267025234
3,54055308,Blond,-0.410904398,0.061125467,-0.275918374,-0.263200632,-0.126345257,-0.343456895,-0.043959019,0.028339193,-0.443259749,-0.054926204,0.401810414,0.039159534,0.250788805,-0.010401041,-0.001806532,-0.284605864,-0.084858073,-0.325373537,-0.361939649,-0.040256571,-0.414632733,0.022342535,-0.066436804,-0.322832348,-0.076841028,0.014977451,0.376290669,0.441856472,-0.123095746,-0.231332545,0.05972145,-0.290686735,0.154614146,-0.131867305,0.296413415,-0.43352163,0.302998149,-0.260182821,0.130467547,-0.224174694,-0.1626491,-0.000715888,-0.33738911,-0.287612613,-0.248119333,-0.498133939,-0.117920759,-0.092286157,-0.40651556,0.149526151
21,5412783052247,Lambic,-0.700042995,-0.138887405,-0.413241939,-0.193119068,-0.345911751,-0.19500982,-0.127884547,-0.388086165,0.065394996,-0.293054678,0.017311734,-0.287044539,-0.028200991,-0.37045703,0.2211801,-0.766853641,-0.229845669,-0.483546502,-0.498540048,-0.394253823,-0.440455301,-0.400470592,-0.306600849,-0.390381162,-0.31564685,-0.355249285,-0.015101761,-0.038576801,-0.344784512,-0.109563714,1.766660004,-0.35664745,-1.010874166,-0.461985027,-0.370232791,-0.55488594,0.963419605,-0.16570784,-0.108786264,-0.227350082,0.511404604,-0.209413796,0.974588487,1.56247518,-0.146282423,-0.15778017,0.481059086,0.088694386,0.448819355,0.399822741
192,5410693100324,Brut,0.111954873,0.984761838,0.404752341,-0.59238833,0.178785166,0.513721605,-0.405857896,0.234659845,0.333325207,0.103951817,1.161481594,-0.808739352,0.802896419,1.051643586,2.361127946,0.241445386,1.003355365,1.225309255,1.35934457,0.897759176,1.092597401,-0.358209143,0.740726931,0.500408219,0.153575614,1.993642465,-0.681297043,1.721958966,1.392306858,0.097086733,-0.431902723,-0.0173914,0.949759003,0.158903923,-0.164123105,-0.467857773,-0.594248603,-0.376104473,-0.154728691,1.357241887,-0.171125303,0.942960283,-0.310951962,-0.290185977,-0.374259134,1.281455192,1.380204258,0.417875958,1.351930913,-0.288400578
239,54055049,Tripel,-0.155464383,-0.234226324,-0.123038033,0.029560778,-0.2940446,-0.040086602,-0.395912136,-0.221081263,0.052288727,-0.115458873,-0.644654515,-0.497385043,-0.510773399,-0.390863393,-0.445084007,-0.086060477,-0.288350759,-0.05199313,-0.128809397,-0.38487565,-0.141223968,-0.067294962,-0.173692584,0.004844414,-0.302601557,-0.75213642,-0.431055906,-0.296053165,-0.28092024,-0.257873905,-0.488983217,-0.188436031,0.300000346,-0.213456951,0.339920532,0.679018093,-0.376837345,-0.362477168,-0.090019602,-0.21880875,0.107311339,-0.105356595,-0.324601223,0.470837999,-0.3557257,0.508570313,-0.654429251,0.197476915,-0.267495965,-0.271957998
117,9120041150678,Strong ale,2.08053767,-0.12951872,1.68238402,1.613832485,2.88926102,1.151570216,0.699161646,-0.384649694,-0.175213689,1.27846241,-0.010609772,-0.353675591,0.18206601,0.538501369,0.517178043,1.835917731,-0.471743942,0.268275279,0.417066316,2.373607383,1.150142091,-0.540877487,-0.339956552,-0.197701508,1.873309347,0.861999506,0.014026836,0.607663036,-0.410694389,1.355533679,-0.46841198,-0.074044916,1.069604147,-0.44957892,-0.214916548,-0.104857728,0.232642622,-0.305569328,1.138318277,-0.240573556,-0.236889086,0.60184089,-0.309956701,-0.255778573,-0.302311251,1.741369484,1.571661039,1.716343682,0.853473105,-0.236299034
171,5425033240028,Tripel,0.457409576,1.150204796,0.614029086,-0.59238833,-0.447275469,0.585267984,-0.405857896,0.234659845,1.178970009,-0.522916254,1.443619209,1.212291802,1.022153366,1.499525001,1.086718858,0.032850985,0.769272983,0.336920477,-0.526737078,-0.535076164,0.26234462,-0.358209143,0.479881235,0.639773995,-0.646236921,1.914246529,0.223970206,2.346741253,1.622478677,0.999310672,-0.049412282,0.019394392,-0.255815299,0.31109005,-0.513726054,-0.203799304,-0.113611226,-0.376104473,-0.498208782,-0.29440344,-0.171125303,-0.243970646,0.407217156,-0.290185977,-0.374259134,0.586648509,0.207660872,0.273018077,-0.545761638,0.888270344
103,5425024150108,Stout/Porter,2.876477347,0.682677043,0.591966303,0.526513938,3.777813214,-0.82940032,-0.405857896,-0.458309285,-0.796051931,-0.105004207,-1.699589618,-0.808739352,-0.868878218,-0.497612294,-0.660154684,2.466213759,0.397622867,0.461350794,0.514783153,2.902927521,-0.3234454,-0.358209143,0.219035539,-0.341096196,-0.246330654,-0.350136072,-0.121721307,0.039474454,-0.322176568,-0.601010482,-0.431902723,0.240086759,-0.994606558,-0.701431141,-0.513726054,-0.731916242,-0.594248603,-0.376104473,-0.498208782,-0.29440344,-0.171125303,-0.243970646,-0.310951962,-0.290185977,-0.374259134,0.007141379,1.976961887,1.187977162,-0.697797796,-1.024475076
175,5410263013665,Strong ale,0.784192126,0.922555167,-0.026428552,0.37028348,-0.408241985,-0.658811306,-0.079810371,-0.402522833,-0.212149458,-0.357708899,0.197137683,0.892460889,-0.626442074,0.460844907,-0.501042995,0.228535168,0.854539032,0.171555557,-0.096780771,0.43028648,-0.325356312,-0.002782487,-0.292356924,0.003369386,-0.108695781,0.503113656,1.211547277,-0.421564174,0.236184294,-0.431786789,0.570497218,0.15228076,0.55469698,0.389976803,0.295144294,0.727358813,0.434618042,0.607957067,-0.287390892,-0.260285219,-0.151015488,-0.183039203,0.822423788,0.77135243,0.628577617,1.101292373,0.159030909,0.294023544,-0.006942937,0.13897644
196,5411551300818,Strong ale,0.223626421,0.95128857,0.251999861,-0.531869756,-0.395156819,0.072684907,-0.095663773,0.210731814,-0.032785537,-0.177791611,1.151793712,0.074265102,0.923172588,0.154188355,-0.025511046,0.581720195,1.176421691,0.328085054,-0.312099361,-0.16041998,-0.094177161,-0.399807802,-0.151478733,0.265456562,-0.138683852,0.919811329,0.797668059,0.584980194,-0.250021554,-0.251171425,-0.341613924,0.208743328,0.050218478,-0.184537463,-0.311408764,0.361401537,-0.371889512,0.134965551,-0.303778921,-0.257633225,-0.159598885,-0.181500328,-0.25253453,-0.252076691,0.167767022,1.429838526,0.398668288,0.595266304,0.958034293,0.616235613
4,54079021,Strong ale,0.213166111,-0.306445975,0.791051275,0.087387852,-0.408241985,0.00354369,-0.042244392,-0.402522833,0.345920565,-0.044274863,0.802786557,0.712870287,-0.00907135,0.571220228,-0.501042995,0.94631601,1.025473903,1.111800941,0.345334358,-0.47005414,0.472318718,-0.130980579,-0.292356924,0.569429278,-0.113877234,0.944863574,0.873162647,0.035299525,0.01451141,-0.431786789,-0.289645326,0.12324168,0.348272467,-0.148051935,-0.22926013,0.515167502,0.369198489,0.022028272,0.19818992,-0.260285219,-0.151015488,-0.183039203,-0.259165332,-0.248138063,0.057744754,1.372015613,0.218366146,0.035496371,0.747003907,0.367646705
99,5413970140396,Strong ale,0.305874441,0.016057808,-0.181207658,0.649599027,-0.149151594,1.386645332,0.962883531,2.349128648,0.165502868,-0.019002553,0.42874057,0.560011114,-0.186963334,0.738067654,0.157410675,0.33419453,-0.110411389,0.098586561,0.441447531,-0.239080254,1.188757207,0.886090591,1.76208433,-0.412407868,-0.191107509,0.459280272,0.639349222,-0.049194517,0.117218783,0.309065354,-0.090292303,0.436172671,0.049408006,-0.358502321,-0.22739007,0.198710411,-0.541116129,-0.173411918,0.153471764,1.163021292,-0.166567823,0.177256824,-0.310481809,-0.267194727,-0.163335238,0.994933597,0.42544145,0.602916427,0.915591036,0.470342611
157,5425024150107,Tripel,1.49421611,-0.082877061,0.177733565,2.054117871,1.351251535,0.825169419,-0.405857896,0.234659845,0.789136108,-0.522916254,1.013663231,-0.430209456,0.961472359,-0.497612294,-0.294071676,1.24392003,0.726675392,1.38847331,1.829883325,1.155274922,0.959880527,-0.358209143,0.479881235,1.30170285,-0.646236921,0.704974568,0.520173461,0.842820695,-0.322176568,-0.251961874,-0.431902723,1.316149394,-0.024486164,0.158903923,0.815261134,1.059518388,0.111788939,0.093476694,-0.154728691,-0.29440344,-0.171125303,0.349494818,-0.310951962,-0.290185977,0.095322032,0.284029769,1.265613778,0.72286232,-0.296909334,0.111310475
